Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2017-03-19 07:00 PM,2017,03,19,19,36.4,103,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-19 08:00 PM,2017,03,19,20,40.7,114,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-19 09:00 PM,2017,03,19,21,42.3,118,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-19 10:00 PM,2017,03,19,22,38.1,107,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-19 11:00 PM,2017,03,19,23,35.5,101,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 12:00 AM,2017,03,20,00,33.7,96,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 01:00 AM,2017,03,20,01,28.8,86,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 02:00 AM,2017,03,20,02,27.9,84,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 03:00 AM,2017,03,20,03,29.4,87,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 04:00 AM,2017,03,20,04,31.2,91,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 05:00 AM,2017,03,20,05,33.6,96,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 06:00 AM,2017,03,20,06,34.6,98,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 07:00 AM,2017,03,20,07,38.5,108,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 08:00 AM,2017,03,20,08,38.6,109,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 09:00 AM,2017,03,20,09,38.3,108,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 10:00 AM,2017,03,20,10,38.3,108,Unhealthy for Sensitive Groups,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 11:00 AM,2017,03,20,11,10.8,45,Good,-3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 12:00 PM,2017,03,20,12,2.3,10,Good,-4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 01:00 PM,2017,03,20,13,-1.0,-999,N/A,-4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 02:00 PM,2017,03,20,14,-1.0,-999,N/A,-7.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 03:00 PM,2017,03,20,15,-999.0,-999,N/A,-6.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 04:00 PM,2017,03,20,16,-999.0,-999,N/A,-3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 05:00 PM,2017,03,20,17,-2.8,-999,N/A,-3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-03-20 06:00 PM,2017,03,20,18,-2.3,-999,N/A,-2.0,UG/M3,1 Hr,Valid
