Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 03:00 AM,2016,08,09,03,55,2,14.1,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 04:00 AM,2016,08,09,04,56,2,14.4,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 05:00 AM,2016,08,09,05,56,2,14.7,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 06:00 AM,2016,08,09,06,58,2,15.2,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 07:00 AM,2016,08,09,07,57,2,15.0,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 08:00 AM,2016,08,09,08,58,2,15.2,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 09:00 AM,2016,08,09,09,56,2,14.6,12.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 10:00 AM,2016,08,09,10,56,2,14.3,12.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 11:00 AM,2016,08,09,11,56,2,14.4,12.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 12:00 PM,2016,08,09,12,56,2,14.4,12.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 01:00 PM,2016,08,09,13,56,2,14.6,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 02:00 PM,2016,08,09,14,57,2,15.1,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 03:00 PM,2016,08,09,15,57,2,15.0,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 04:00 PM,2016,08,09,16,58,2,15.2,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 05:00 PM,2016,08,09,17,59,2,15.7,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 06:00 PM,2016,08,09,18,59,2,15.8,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 07:00 PM,2016,08,09,19,60,2,16.3,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 08:00 PM,2016,08,09,20,60,2,16.6,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 09:00 PM,2016,08,09,21,60,2,16.4,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 10:00 PM,2016,08,09,22,60,2,16.4,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-09 11:00 PM,2016,08,09,23,60,2,16.2,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 12:00 AM,2016,08,10,00,59,2,15.9,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 01:00 AM,2016,08,10,01,58,2,15.5,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 02:00 AM,2016,08,10,02,58,2,15.4,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 03:00 AM,2016,08,10,03,57,2,15.1,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 04:00 AM,2016,08,10,04,56,2,14.7,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 05:00 AM,2016,08,10,05,57,2,14.9,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 06:00 AM,2016,08,10,06,58,2,15.3,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 07:00 AM,2016,08,10,07,58,2,15.6,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 08:00 AM,2016,08,10,08,58,2,15.6,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 09:00 AM,2016,08,10,09,58,2,15.6,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 10:00 AM,2016,08,10,10,58,2,15.5,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 11:00 AM,2016,08,10,11,58,2,15.5,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 12:00 PM,2016,08,10,12,58,2,15.4,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 01:00 PM,2016,08,10,13,59,2,15.8,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 02:00 PM,2016,08,10,14,60,2,16.2,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 03:00 PM,2016,08,10,15,61,2,16.9,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 04:00 PM,2016,08,10,16,63,2,17.8,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 05:00 PM,2016,08,10,17,64,2,18.5,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 06:00 PM,2016,08,10,18,66,2,19.1,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 07:00 PM,2016,08,10,19,66,2,19.1,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 08:00 PM,2016,08,10,20,67,2,19.5,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 09:00 PM,2016,08,10,21,67,2,19.9,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 10:00 PM,2016,08,10,22,67,2,19.9,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-10 11:00 PM,2016,08,10,23,68,2,20.0,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 12:00 AM,2016,08,11,00,68,2,20.1,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 01:00 AM,2016,08,11,01,69,2,20.5,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 02:00 AM,2016,08,11,02,69,2,20.7,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 03:00 AM,2016,08,11,03,70,2,20.9,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 04:00 AM,2016,08,11,04,70,2,21.2,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 05:00 AM,2016,08,11,05,70,2,21.0,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 06:00 AM,2016,08,11,06,69,2,20.5,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 07:00 AM,2016,08,11,07,68,2,20.0,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 08:00 AM,2016,08,11,08,67,2,19.6,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 09:00 AM,2016,08,11,09,67,2,19.8,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 10:00 AM,2016,08,11,10,68,2,20.0,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 11:00 AM,2016,08,11,11,67,2,19.9,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 12:00 PM,2016,08,11,12,67,2,19.8,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 01:00 PM,2016,08,11,13,66,2,19.3,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 02:00 PM,2016,08,11,14,64,2,18.4,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 03:00 PM,2016,08,11,15,63,2,17.7,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 04:00 PM,2016,08,11,16,61,2,16.7,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 05:00 PM,2016,08,11,17,58,2,15.6,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 06:00 PM,2016,08,11,18,57,2,14.9,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 07:00 PM,2016,08,11,19,56,2,14.5,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 08:00 PM,2016,08,11,20,55,2,14.0,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 09:00 PM,2016,08,11,21,55,2,13.8,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 10:00 PM,2016,08,11,22,54,2,13.7,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-11 11:00 PM,2016,08,11,23,54,2,13.7,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 12:00 AM,2016,08,12,00,55,2,13.9,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 01:00 AM,2016,08,12,01,55,2,13.8,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 02:00 AM,2016,08,12,02,55,2,14.0,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 03:00 AM,2016,08,12,03,56,2,14.3,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 04:00 AM,2016,08,12,04,56,2,14.3,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 05:00 AM,2016,08,12,05,56,2,14.7,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 06:00 AM,2016,08,12,06,57,2,15.0,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 07:00 AM,2016,08,12,07,58,2,15.2,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 08:00 AM,2016,08,12,08,58,2,15.3,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 09:00 AM,2016,08,12,09,58,2,15.4,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 10:00 AM,2016,08,12,10,58,2,15.5,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 11:00 AM,2016,08,12,11,58,2,15.5,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 12:00 PM,2016,08,12,12,58,2,15.5,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 01:00 PM,2016,08,12,13,58,2,15.6,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 02:00 PM,2016,08,12,14,59,2,15.7,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 03:00 PM,2016,08,12,15,59,2,15.7,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 04:00 PM,2016,08,12,16,59,2,15.7,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 05:00 PM,2016,08,12,17,59,2,15.7,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 06:00 PM,2016,08,12,18,59,2,15.8,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 07:00 PM,2016,08,12,19,59,2,15.8,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 08:00 PM,2016,08,12,20,59,2,15.7,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 09:00 PM,2016,08,12,21,58,2,15.6,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 10:00 PM,2016,08,12,22,59,2,15.7,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-12 11:00 PM,2016,08,12,23,59,2,15.7,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 12:00 AM,2016,08,13,00,58,2,15.5,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 01:00 AM,2016,08,13,01,58,2,15.4,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 02:00 AM,2016,08,13,02,58,2,15.3,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 03:00 AM,2016,08,13,03,57,2,15.0,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 04:00 AM,2016,08,13,04,56,2,14.7,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 05:00 AM,2016,08,13,05,56,2,14.4,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 06:00 AM,2016,08,13,06,55,2,14.0,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 07:00 AM,2016,08,13,07,55,2,14.0,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 08:00 AM,2016,08,13,08,55,2,14.0,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 09:00 AM,2016,08,13,09,55,2,14.0,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 10:00 AM,2016,08,13,10,55,2,13.8,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 11:00 AM,2016,08,13,11,54,2,13.7,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 12:00 PM,2016,08,13,12,55,2,13.8,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 01:00 PM,2016,08,13,13,54,2,13.7,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 02:00 PM,2016,08,13,14,55,2,13.8,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 03:00 PM,2016,08,13,15,55,2,14.2,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 04:00 PM,2016,08,13,16,56,2,14.3,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 05:00 PM,2016,08,13,17,56,2,14.3,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 06:00 PM,2016,08,13,18,56,2,14.3,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 07:00 PM,2016,08,13,19,56,2,14.3,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 08:00 PM,2016,08,13,20,56,2,14.4,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 09:00 PM,2016,08,13,21,55,2,14.2,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 10:00 PM,2016,08,13,22,55,2,14.1,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-13 11:00 PM,2016,08,13,23,55,2,14.0,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 12:00 AM,2016,08,14,00,55,2,14.1,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 01:00 AM,2016,08,14,01,55,2,14.2,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 02:00 AM,2016,08,14,02,56,2,14.5,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 03:00 AM,2016,08,14,03,56,2,14.6,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 04:00 AM,2016,08,14,04,57,2,15.1,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 05:00 AM,2016,08,14,05,58,2,15.2,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 06:00 AM,2016,08,14,06,58,2,15.5,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 07:00 AM,2016,08,14,07,58,2,15.2,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 08:00 AM,2016,08,14,08,58,2,15.2,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 09:00 AM,2016,08,14,09,58,2,15.2,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 10:00 AM,2016,08,14,10,57,2,14.9,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 11:00 AM,2016,08,14,11,57,2,14.8,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 12:00 PM,2016,08,14,12,56,2,14.6,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 01:00 PM,2016,08,14,13,56,2,14.4,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 02:00 PM,2016,08,14,14,55,2,14.1,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 03:00 PM,2016,08,14,15,54,2,13.7,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 04:00 PM,2016,08,14,16,54,2,13.6,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 05:00 PM,2016,08,14,17,54,2,13.4,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 06:00 PM,2016,08,14,18,54,2,13.3,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 07:00 PM,2016,08,14,19,53,2,13.2,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 08:00 PM,2016,08,14,20,53,2,13.2,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 09:00 PM,2016,08,14,21,54,2,13.4,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 10:00 PM,2016,08,14,22,54,2,13.3,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-14 11:00 PM,2016,08,14,23,53,2,13.2,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 12:00 AM,2016,08,15,00,53,2,13.1,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 01:00 AM,2016,08,15,01,53,2,12.9,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 02:00 AM,2016,08,15,02,52,2,12.8,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 03:00 AM,2016,08,15,03,52,2,12.6,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 04:00 AM,2016,08,15,04,51,2,12.1,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 05:00 AM,2016,08,15,05,48,1,11.5,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 06:00 AM,2016,08,15,06,46,1,11.1,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 07:00 AM,2016,08,15,07,46,1,11.1,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 08:00 AM,2016,08,15,08,45,1,10.8,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 09:00 AM,2016,08,15,09,45,1,10.7,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 10:00 AM,2016,08,15,10,46,1,11.0,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 11:00 AM,2016,08,15,11,46,1,11.0,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 12:00 PM,2016,08,15,12,46,1,11.0,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 01:00 PM,2016,08,15,13,46,1,11.1,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 02:00 PM,2016,08,15,14,47,1,11.3,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 03:00 PM,2016,08,15,15,47,1,11.2,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 04:00 PM,2016,08,15,16,47,1,11.2,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 05:00 PM,2016,08,15,17,48,1,11.4,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 06:00 PM,2016,08,15,18,48,1,11.4,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 07:00 PM,2016,08,15,19,47,1,11.3,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 08:00 PM,2016,08,15,20,47,1,11.2,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 09:00 PM,2016,08,15,21,46,1,11.0,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 10:00 PM,2016,08,15,22,46,1,11.1,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-15 11:00 PM,2016,08,15,23,47,1,11.2,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 12:00 AM,2016,08,16,00,47,1,11.3,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 01:00 AM,2016,08,16,01,48,1,11.5,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 02:00 AM,2016,08,16,02,48,1,11.5,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 03:00 AM,2016,08,16,03,48,1,11.6,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 04:00 AM,2016,08,16,04,48,1,11.6,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 05:00 AM,2016,08,16,05,51,2,12.1,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 06:00 AM,2016,08,16,06,51,2,12.2,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 07:00 AM,2016,08,16,07,51,2,12.2,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 08:00 AM,2016,08,16,08,52,2,12.6,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 09:00 AM,2016,08,16,09,52,2,12.5,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 10:00 AM,2016,08,16,10,52,2,12.5,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 11:00 AM,2016,08,16,11,52,2,12.8,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 12:00 PM,2016,08,16,12,53,2,13.1,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 01:00 PM,2016,08,16,13,53,2,13.1,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 02:00 PM,2016,08,16,14,53,2,13.1,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 03:00 PM,2016,08,16,15,54,2,13.4,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 04:00 PM,2016,08,16,16,54,2,13.5,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 05:00 PM,2016,08,16,17,54,2,13.5,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 06:00 PM,2016,08,16,18,54,2,13.5,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 07:00 PM,2016,08,16,19,54,2,13.6,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 08:00 PM,2016,08,16,20,54,2,13.7,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 09:00 PM,2016,08,16,21,55,2,13.9,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 10:00 PM,2016,08,16,22,55,2,14.1,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-16 11:00 PM,2016,08,16,23,55,2,14.2,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-08-17 12:00 AM,2016,08,17,00,56,2,14.3,11.0,UG/M3,1 Hr,Valid
